# The following table is formatted as tab separated values. 
#GeneId	GeneName	BioType	Bases affected (DOWNSTREAM)	Total score (DOWNSTREAM)	Length (DOWNSTREAM)	Bases affected (EXON)	Total score (EXON)	Length (EXON)	Bases affected (GENE)	Total score (GENE)	Length (GENE)	Bases affected (INTRON)	Total score (INTRON)	Length (INTRON)	Bases affected (NONE)	Total score (NONE)	Length (NONE)	Bases affected (SPLICE_SITE_ACCEPTOR)	Total score (SPLICE_SITE_ACCEPTOR)	Length (SPLICE_SITE_ACCEPTOR)	Bases affected (SPLICE_SITE_DONOR)	Total score (SPLICE_SITE_DONOR)	Length (SPLICE_SITE_DONOR)	Bases affected (UPSTREAM)	Total score (UPSTREAM)	Length (UPSTREAM)	Bases affected (UTR_3_PRIME)	Total score (UTR_3_PRIME)	Length (UTR_3_PRIME)	Bases affected (UTR_5_PRIME)	Total score (UTR_5_PRIME)	Length (UTR_5_PRIME)	Count (DOWNSTREAM)	Count (EXON)	Count (INTRAGENIC)	Count (INTRON)	Count (SPLICE_SITE_ACCEPTOR)	Count (SPLICE_SITE_DONOR)	Count (UPSTREAM)	Count (UTR_3_PRIME)	Count (UTR_5_PRIME)
ENSG00000149599	DUSP15	mRNA	2262	154.36	12840	732	362.57	3791	3570	362.57	23111	3013	362.57	19320	0	0	0	4	249.86	22	4	208.21	28	40	262.68	10749	336	154.36	1513	310	208.21	1383	2262	732	0	3013	4	4	40	336	310
ENSG00000149600	COMMD7	mRNA	0	0	10001	399	113.5	1944	8517	1058	41322	8107	944.5	39378	0	0	0	0	0	20	0	0	16	6253	878.59	10011	0	0	691	399	113.5	617	0	399	0	8107	0	0	6253	0	399
ENSG00000149609	C20orf144	mRNA	4202	432.71	5000	114	115.51	571	0	0	1631	0	0	1060	0	0	0	0	0	2	2	72.09	2	0	0	5000	47	115.51	47	0	0	62	4202	114	0	0	0	2	0	47	0
ENSG00000149633	KIAA1755	mRNA	5959	1350.58	16765	1275	1732.94	7947	18074	2731.09	50285	12467	2585.95	42338	0	0	0	6	1587.8	28	6	1587.8	28	7875	2128.45	19114	929	145.14	3256	0	0	1631	5959	1275	0	12467	6	6	7875	929	0
ENSG00000149634	C20orf165	mRNA	5000	811.35	5000	0	0	757	178	811.35	1147	0	0	390	0	0	0	0	0	2	2	533.54	2	0	0	5000	0	0	28	0	0	45	5000	0	0	0	0	2	0	0	0
ENSG00000149635	C20orf123	mRNA	0	0	5000	0	0	2043	0	0	9629	4187	882.14	7586	0	0	0	2	882.14	4	2	882.14	4	5000	882.14	5000	0	0	328	14	882.14	14	0	0	0	4187	2	2	5000	0	14
ENSG00000149636	DSN1	mRNA	2865	595.06	11296	764	1358.33	2748	11714	1462.08	22037	5229	1462.08	19289	0	0	0	6	1358.33	24	6	1358.33	26	5445	1231.96	7661	0	0	997	303	823.01	560	2865	764	0	5229	6	6	5445	0	303
ENSG00000149639	KIAA0889	mRNA	4170	1231.96	17710	357	862.74	15128	21067	3037.65	86245	19704	3037.65	71117	0	0	0	2	141.1	34	4	862.74	36	10145	2252.91	18813	0	0	9043	300	721.64	700	4170	357	0	19704	2	4	10145	0	300
ENSG00000149646	C20orf152	mRNA	4771	1233.53	10031	0	0	4146	5542	773.35	62111	5542	773.35	57965	0	0	0	0	0	24	0	0	22	0	0	10033	0	0	341	0	0	173	4771	0	0	5542	0	0	0	0	0
ENSG00000149651	SPINT4	mRNA	1937	450.12	5000	202	360.95	512	2835	360.95	3480	884	360.95	2968	0	0	0	2	360.95	4	2	360.95	4	0	0	5000	195	360.95	195	0	0	17	1937	202	0	884	2	2	0	195	0
ENSG00000149654	CDH22	mRNA	5930	1636.08	10654	111	168.46	4929	15298	2235.28	134766	15187	2235.28	129837	0	0	0	0	0	24	4	168.46	26	0	0	15000	0	0	773	0	0	645	5930	111	0	15187	0	4	0	0	0
ENSG00000149656	NCRNA00266	mRNA	0	0	11761	0	0	1438	0	0	22748	0	0	21310	0	0	0	0	0	8	0	0	8	0	0	9556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149657	LSM14B	mRNA	1380	618.72	12348	290	404.21	3504	3356	404.21	12918	2433	404.21	9414	0	0	0	4	404.21	28	2	353.78	30	1024	410.16	5691	126	50.43	1773	164	353.78	841	1380	290	0	2433	4	2	1024	126	164
ENSG00000149658	YTHDF1	mRNA	0	0	11050	169	739.35	3457	7076	739.35	20806	1823	739.35	17349	0	0	0	2	594.85	10	4	739.35	12	3552	793.65	15078	0	0	1279	156	144.5	516	0	169	0	1823	2	4	3552	0	156
ENSG00000149679	CABLES2	mRNA	2901	733.57	7384	55	156.8	3787	2775	565.09	18656	1766	156.8	14869	0	0	0	0	0	18	2	156.8	18	1167	131.25	10002	0	0	2341	55	156.8	536	2901	55	0	1766	0	2	1167	0	55
ENSG00000154930	ACSS1	mRNA	1737	230.23	11276	765	72.34	10096	10098	1191.65	52749	9333	1119.31	42653	0	0	0	0	0	30	0	0	30	2729	217.48	15829	0	0	2434	765	72.34	2441	1737	765	0	9333	0	0	2729	0	765
ENSG00000158296	SLC13A3	mRNA	9662	1500.38	25148	2400	1691.48	5982	21092	3270.59	118252	17948	2388.45	112270	0	0	0	4	809.34	34	2	560.25	32	454	67.94	30180	2110	1131.23	2739	0	0	1673	9662	2400	0	17948	4	2	454	2110	0
ENSG00000158445	KCNB1	mRNA	0	0	8559	0	0	7318	8829	658.38	114239	8829	658.38	106921	0	0	0	0	0	4	0	0	4	0	0	5005	0	0	4574	0	0	167	0	0	0	8829	0	0	0	0	0
ENSG00000158470	B4GALT5	mRNA	0	0	5000	0	0	4722	0	0	80934	0	0	76212	0	0	0	0	0	16	0	0	16	2751	283.85	5000	0	0	3367	0	0	188	0	0	0	0	0	0	2751	0	0
ENSG00000158480	SPATA2	mRNA	250	1020.57	6950	248	546.67	4305	3373	546.67	12153	3373	546.67	7848	0	0	0	0	0	4	2	546.67	6	2919	731.74	6804	0	0	2228	248	546.67	589	250	248	0	3373	0	2	2919	0	248
ENSG00000158901	WFDC8	mRNA	0	0	5609	0	0	1529	0	0	28174	0	0	26645	0	0	0	0	0	12	0	0	12	1451	98.41	5000	0	0	724	0	0	79	0	0	0	0	0	0	1451	0	0
ENSG00000166619	BLCAP	mRNA	0	0	11737	0	0	3252	2696	354.91	25518	2696	354.91	22266	0	0	0	0	0	10	0	0	18	2201	626.45	12628	0	0	1494	0	0	1244	0	0	0	2696	0	0	2201	0	0
ENSG00000166913	YWHAB	mRNA	2804	214.81	11776	303	134.4	4017	16904	134.4	22857	1221	134.4	18840	0	0	0	2	134.4	18	2	134.4	16	4348	275.14	11848	0	0	2094	198	134.4	512	2804	303	0	1221	2	2	4348	0	198
ENSG00000166948	TGM6	mRNA	0	0	10000	0	0	2292	0	0	51846	0	0	49554	0	0	0	0	0	24	0	0	24	0	0	10000	0	0	219	0	0	61	0	0	0	0	0	0	0	0	0
ENSG00000167046	RP11-93B14.6	mRNA	0	0	5000	137	499.19	1933	0	0	2586	0	0	653	0	0	0	0	0	2	0	0	2	2913	499.19	5000	0	0	1249	137	499.19	249	0	137	0	0	0	0	2913	0	137
ENSG00000167098	SUN5	mRNA	1418	529.84	10000	183	500.73	1475	6795	618.84	20661	3635	618.84	19186	0	0	0	4	500.73	24	4	500.73	24	0	0	5126	69	411.73	146	0	0	93	1418	183	0	3635	4	4	0	69	0
ENSG00000167104	BPIL3	mRNA	0	0	5006	0	0	1676	0	0	12400	0	0	10724	0	0	0	0	0	30	0	0	32	0	0	5000	0	0	1403	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167390	POM121L3P	mRNA	0	0	5000	0	0	1156	0	0	1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168612	ZSWIM1	mRNA	0	0	5001	281	811.35	2769	0	0	4040	1271	811.35	1271	0	0	0	2	811.35	4	2	811.35	4	905	888.88	5014	348	811.35	1216	21	811.35	95	0	281	0	1271	2	2	905	348	21
ENSG00000168630	AL050348.1	mRNA	0	0	5000	0	0	155	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000168634	WFDC13	mRNA	0	0	5000	0	0	1372	0	0	6802	0	0	5430	0	0	0	2	50.76	6	2	50.76	6	0	0	5000	22	50.76	982	0	0	108	0	0	0	0	2	2	0	22	0
ENSG00000168703	WFDC12	mRNA	0	0	5000	0	0	775	0	0	1041	0	0	266	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	421	0	0	18	0	0	0	0	0	0	0	0	0
ENSG00000168734	PKIG	mRNA	0	0	14479	423	1722.06	2496	36624	3515.1	92463	36499	3435.08	89967	0	0	0	4	1642.04	14	4	1642.04	14	6875	1284.01	20144	0	0	944	423	1722.06	1076	0	423	0	36499	4	4	6875	0	423
ENSG00000168746	C20orf62	mRNA	0	0	10000	0	0	890	0	0	13361	1715	130.61	12471	0	0	0	0	0	4	0	0	4	0	0	5016	0	0	249	0	0	65	0	0	0	1715	0	0	0	0	0
ENSG00000170191	NANP	mRNA	0	0	5000	0	0	3964	5438	366.42	11241	5438	366.42	7277	0	0	0	0	0	2	0	0	2	1991	169.61	5000	0	0	2990	0	0	227	0	0	0	5438	0	0	1991	0	0
ENSG00000170367	CST5	mRNA	0	0	5000	0	0	756	0	0	3816	0	0	3060	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	253	0	0	74	0	0	0	0	0	0	0	0	0
ENSG00000170369	CST2	mRNA	0	0	5000	0	0	748	0	0	2963	0	0	2215	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	251	0	0	71	0	0	0	0	0	0	0	0	0
ENSG00000170373	CST1	mRNA	0	0	5178	0	0	872	0	0	3716	0	0	2844	0	0	0	0	0	6	0	0	6	0	0	5331	0	0	263	0	0	183	0	0	0	0	0	0	0	0	0
ENSG00000170471	RALGAPB	mRNA	0	0	23894	79	351.06	12624	7428	853.92	106046	4866	853.92	93422	0	0	0	2	351.06	66	2	351.06	64	4232	407.84	25126	0	0	3937	0	0	950	0	79	0	4866	2	2	4232	0	0
ENSG00000171222	SCAND1	mRNA	0	0	5012	518	1010.56	1739	0	0	5856	1226	221.2	4117	0	0	0	2	221.2	6	0	0	6	1471	221.2	9846	128	789.36	128	245	221.2	1071	0	518	0	1226	2	0	1471	128	245
ENSG00000171456	ASXL1	mRNA	2377	262.31	18801	986	398.22	8573	23136	1697.22	80976	18889	1434.91	72403	0	0	0	2	135.91	35	2	135.91	35	7939	411.69	11403	903	262.31	2676	182	135.91	857	2377	986	0	18889	2	2	7939	903	182
ENSG00000171552	BCL2L1	mRNA	6893	1587.33	12001	694	1322.24	3314	27754	4562.75	59538	21897	4562.75	56224	0	0	0	2	1322.24	6	2	1322.24	12	2772	1877.21	6441	0	0	1497	77	1322.24	1115	6893	694	0	21897	2	2	2772	0	77
ENSG00000171695	C20orf201	mRNA	2853	1107.52	5019	86	94.8	868	289	94.8	980	0	0	112	0	0	0	2	94.8	4	2	94.8	4	0	0	5000	36	94.8	41	0	0	140	2853	86	0	0	2	2	0	36	0
ENSG00000171700	RGS19	mRNA	0	0	8383	98	949.05	2010	0	0	6790	2339	949.05	4780	0	0	0	2	949.05	10	2	949.05	12	918	94.8	5545	0	0	672	199	949.05	365	0	98	0	2339	2	2	918	0	199
ENSG00000171703	TCEA2	mRNA	3902	912.61	14480	306	1021.07	4802	5847	1021.07	22512	1020	1021.07	17710	0	0	0	4	1021.07	28	4	1021.07	30	4675	1021.07	22184	0	0	849	95	1021.07	1610	3902	306	0	1020	4	4	4675	0	95
ENSG00000171858	RPS21	mRNA	0	0	5405	910	408.29	1090	0	0	1472	101	408.29	382	0	0	0	2	408.29	15	2	408.29	15	1889	644.18	5269	759	408.29	759	0	0	130	0	910	0	101	2	2	1889	759	0
ENSG00000171864	PRND	mRNA	0	0	5000	0	0	3980	0	0	6551	0	0	2571	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	3378	0	0	71	0	0	0	0	0	0	0	0	0
ENSG00000171867	PRNP	mRNA	0	0	6719	0	0	2851	0	0	15355	0	0	12504	0	0	0	0	0	6	0	0	8	905	79.46	5307	0	0	1608	0	0	570	0	0	0	0	0	0	905	0	0
ENSG00000171873	ADRA1D	mRNA	0	0	5000	851	79.06	2677	4904	302.35	28393	4053	302.35	25716	0	0	0	2	79.06	2	0	0	2	0	0	5000	243	79.06	841	0	0	117	0	851	0	4053	2	0	0	243	0
ENSG00000171940	ZNF217	mRNA	2221	129.23	12434	1892	3264.55	6337	29226	3635.46	42843	15811	3569.37	36506	0	0	0	8	3198.46	14	4	1004.52	20	18594	3466.05	21438	181	791.45	2223	308	2919.3	3254	2221	1892	0	15811	8	4	18594	181	308
ENSG00000171984	C20orf196	mRNA	2655	291.65	11166	889	291.65	2301	8695	669.79	113982	7344	669.79	111681	0	0	0	2	291.65	16	2	291.65	16	1683	143.24	10060	449	291.65	1657	0	0	182	2655	889	0	7344	2	2	1683	449	0
ENSG00000172070	SRXN1	mRNA	939	69.36	5000	542	191.57	3120	6301	439.19	29186	5154	369.83	26066	0	0	0	2	122.21	4	2	122.21	6	2509	188.87	10000	452	69.36	2099	0	0	185	939	542	0	5154	2	2	2509	452	0
ENSG00000172216	CEBPB	mRNA	4329	626.57	5000	0	0	1837	0	0	1837	0	0	0	0	0	0	0	0	0	0	0	0	4712	806.68	5000	0	0	604	0	0	195	4329	0	0	0	0	0	4712	0	0
ENSG00000172264	MACROD2	mRNA	0	0	50140	0	0	11342	4318	195.04	2057828	4318	195.04	2046486	0	0	0	0	0	52	0	0	46	0	0	35411	0	0	3321	0	0	1094	0	0	0	4318	0	0	0	0	0
ENSG00000172296	SPTLC3	mRNA	0	0	31436	0	0	6377	0	0	157785	0	0	151408	0	0	0	0	0	30	0	0	24	0	0	10379	0	0	2516	0	0	283	0	0	0	0	0	0	0	0	0
ENSG00000172315	TP53RK	mRNA	4188	1011.69	6169	10	1054.89	3520	4772	1054.89	5415	1895	943.75	1895	0	0	0	2	943.75	2	2	943.75	4	3090	719.65	5339	1620	943.75	2789	2	111.14	365	4188	10	0	1895	2	2	3090	1620	2
ENSG00000173335	CST9	mRNA	2505	760.86	5000	1238	253.36	1592	1238	253.36	3467	0	0	1875	0	0	0	0	0	2	0	0	2	0	0	5000	1100	253.36	1100	0	0	12	2505	1238	0	0	0	0	0	1100	0
ENSG00000173404	INSM1	mRNA	0	0	5000	0	0	2826	0	0	2826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	1146	0	0	147	0	0	0	0	0	0	0	0	0
ENSG00000173418	NAA20	mRNA	0	0	10026	25	67.96	2376	4023	319.97	16540	3867	319.97	14164	0	0	0	2	67.96	14	2	67.96	16	0	0	5685	0	0	523	0	0	909	0	25	0	3867	2	2	0	0	0
ENSG00000174306	ZHX3	mRNA	968	66.31	23655	1226	66.31	10913	26717	2567.94	139237	25491	2501.63	128324	0	0	0	0	0	20	0	0	28	6456	628.26	20902	0	0	6803	0	0	1717	968	1226	0	25491	0	0	6456	0	0
ENSG00000174365	SNHG11	mRNA	2578	560.41	7910	120	506.25	2813	3027	506.25	4344	874	506.25	1531	0	0	0	2	506.25	16	2	506.25	12	1731	506.25	7033	0	0	0	0	0	0	2578	120	0	874	2	2	1731	0	0
ENSG00000174403	C20orf200	mRNA	0	0	7471	0	0	3397	0	0	7184	0	0	3787	0	0	0	0	0	16	0	0	16	0	0	5015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174407	C20orf166	mRNA	0	0	5001	0	0	1220	0	0	20312	0	0	19092	0	0	0	0	0	6	0	0	6	0	0	8108	0	0	87	0	0	779	0	0	0	0	0	0	0	0	0
ENSG00000175063	UBE2C	mRNA	2024	243.09	5155	0	0	1641	0	0	4382	0	0	2741	0	0	0	0	0	14	0	0	14	0	0	6834	0	0	285	0	0	877	2024	0	0	0	0	0	0	0	0
ENSG00000175121	WFDC5	mRNA	1125	56.5	5000	0	0	1044	0	0	5721	0	0	4677	0	0	0	0	0	6	0	0	8	0	0	5010	0	0	557	0	0	89	1125	0	0	0	0	0	0	0	0
ENSG00000175170	FAM182B	mRNA	0	0	10215	142	691.14	2472	9007	858.32	104685	9007	858.32	102213	0	0	0	0	0	14	2	691.14	12	2558	787.44	14951	0	0	1157	142	691.14	586	0	142	0	9007	0	2	2558	0	142
ENSG00000175730	BAK1P1	mRNA	4041	706.95	6259	0	0	2094	0	0	2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5199	0	0	0	0	0	0	4041	0	0	0	0	0	0	0	0
ENSG00000176659	C20orf197	mRNA	864	419.35	5000	84	1707.85	2732	6035	1707.85	17029	2898	1707.85	14297	0	0	0	2	1707.85	6	2	1707.85	6	4820	2332.27	5000	0	0	2045	84	1707.85	306	864	84	0	2898	2	2	4820	0	84
ENSG00000177410	NCRNA00275	mRNA	941	99.24	5000	268	724.15	1097	1430	99.24	11083	2490	724.15	9986	0	0	0	4	724.15	10	2	624.91	14	0	0	5464	0	0	0	0	0	0	941	268	0	2490	4	2	0	0	0
ENSG00000177732	SOX12	mRNA	3538	978.39	6684	2596	978.39	4659	0	0	4659	0	0	0	0	0	0	0	0	2	0	0	2	2647	369.36	5032	1665	978.39	3349	0	0	362	3538	2596	0	0	0	0	2647	1665	0
ENSG00000177764	ZCCHC3	mRNA	0	0	5000	2118	613.53	3229	2118	613.53	3229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	1523	613.53	1523	0	0	491	0	2118	0	0	0	0	0	1523	0
ENSG00000178591	DEFB125	mRNA	0	0	5000	0	0	587	0	0	8824	0	0	8237	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178726	THBD	mRNA	3100	580.82	5365	2890	645.92	4109	3297	645.92	4109	0	0	0	0	0	0	0	0	2	0	0	2	4073	300.23	5042	1779	580.82	2144	27	65.1	237	3100	2890	0	0	0	0	4073	1779	27
ENSG00000179242	CDH4	mRNA	0	0	5031	0	0	3889	0	0	684749	0	0	680860	0	0	0	0	0	32	0	0	36	0	0	15000	0	0	306	0	0	836	0	0	0	0	0	0	0	0	0
ENSG00000179253	RP11-429E11.3	mRNA	0	0	5000	0	0	2000	0	0	2243	0	0	243	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	1242	0	0	335	0	0	0	0	0	0	0	0	0
ENSG00000179447	RP5-1027G4.3	mRNA	0	0	5000	0	0	1789	0	0	42295	0	0	40506	0	0	0	0	0	14	0	0	14	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179467	AL109806.1	mRNA	0	0	5000	0	0	441	0	0	443	0	0	2	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179772	FOXS1	mRNA	1178	71.67	5000	0	0	1318	0	0	1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	250	0	0	75	1178	0	0	0	0	0	0	0	0
ENSG00000179935	RP5-1068E13.3	mRNA	0	0	6013	167	68.63	2273	167	68.63	6685	0	0	4412	0	0	0	0	0	10	0	0	8	865	68.63	5342	0	0	0	0	0	0	0	167	0	0	0	0	865	0	0
ENSG00000180083	WFDC11	mRNA	0	0	5001	0	0	646	0	0	21708	0	0	21062	0	0	0	0	0	8	0	0	10	0	0	5031	0	0	156	0	0	226	0	0	0	0	0	0	0	0	0
ENSG00000180205	WFDC9	mRNA	0	0	5000	148	494.73	659	6861	578.48	23330	4955	578.48	22671	0	0	0	2	494.73	8	2	494.73	8	0	0	5000	0	0	171	58	494.73	218	0	148	0	4955	2	2	0	0	58
ENSG00000180259	PRNT	mRNA	0	0	5000	0	0	2333	0	0	9387	0	0	7054	0	0	0	0	0	2	0	0	6	0	0	5000	0	0	1110	0	0	938	0	0	0	0	0	0	0	0	0
ENSG00000180305	WFDC10A	mRNA	0	0	5000	379	83.75	706	0	0	1671	0	0	965	0	0	0	0	0	2	2	83.75	2	644	83.75	5000	0	0	178	288	83.75	288	0	379	0	0	0	2	644	0	288
ENSG00000180344	AL035460.1	mRNA	0	0	5000	0	0	414	0	0	431	0	0	17	0	0	0	0	0	8	0	0	8	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180383	DEFB124	mRNA	224	86.05	10000	58	263.97	729	2679	263.97	11252	204	263.97	10523	0	0	0	2	263.97	4	2	263.97	4	0	0	8744	0	0	0	0	0	0	224	58	0	204	2	2	0	0	0
ENSG00000180424	DEFB123	mRNA	0	0	5000	0	0	467	0	0	9739	0	0	9272	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	83	0	0	180	0	0	0	0	0	0	0	0	0
ENSG00000180483	DEFB119	mRNA	0	0	10000	0	0	797	0	0	13440	0	0	12643	0	0	0	0	0	8	0	0	6	0	0	5120	0	0	302	0	0	120	0	0	0	0	0	0	0	0	0
ENSG00000181741	RP3-468O1.2	mRNA	0	0	5000	0	0	551	0	0	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182035	ADIG	mRNA	1283	50.17	7768	0	0	1033	0	0	7269	0	0	6236	0	0	0	0	0	6	0	0	6	0	0	5111	0	0	678	0	0	73	1283	0	0	0	0	0	0	0	0
ENSG00000182463	TSHZ2	mRNA	0	0	12233	409	75.04	8183	27074	1965.7	518537	26665	1965.7	510354	0	0	0	0	0	4	2	75.04	8	0	0	15000	0	0	3809	369	75.04	1238	0	409	0	26665	0	2	0	0	369
ENSG00000182584	C20orf134	mRNA	385	176.37	5000	1205	162.42	2028	0	0	2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	290	162.42	290	578	317.2	1000	385	1205	0	0	0	0	0	290	578
ENSG00000182621	PLCB1	mRNA	0	0	35080	0	0	10948	7519	354	836180	7519	354	825232	0	0	0	0	0	80	0	0	70	0	0	35478	0	0	5933	0	0	1659	0	0	0	7519	0	0	0	0	0
ENSG00000182931	WFDC10B	mRNA	0	0	5000	102	50.76	630	269	50.76	20367	167	50.76	19737	0	0	0	0	0	6	0	0	6	1052	50.76	5000	0	0	177	102	50.76	231	0	102	0	167	0	0	1052	0	102
ENSG00000183260	ABHD16B	mRNA	3998	2693.57	5000	1776	957.3	1776	0	0	1776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	38	957.3	38	328	957.3	328	3998	1776	0	0	0	0	0	38	328
ENSG00000183566	RP11-49G10.8	mRNA	0	0	10000	0	0	1220	0	0	16858	0	0	15638	0	0	0	0	0	18	0	0	16	641	92.47	9604	0	0	0	0	0	0	0	0	0	0	0	0	641	0	0
ENSG00000183798	EMILIN3	mRNA	0	0	5000	0	0	3796	0	0	6862	0	0	3066	0	0	0	0	0	6	0	0	6	1401	102.07	5000	0	0	1302	0	0	193	0	0	0	0	0	0	1401	0	0
ENSG00000184402	SS18L1	mRNA	4184	1272.76	14149	1692	364.99	5105	5633	745.3	38719	3408	474.24	33614	0	0	0	2	93.93	26	2	93.93	26	3951	662.22	14699	1547	271.06	3276	0	0	427	4184	1692	0	3408	2	2	3951	1547	0
ENSG00000184617	ZNF840	mRNA	0	0	5096	0	0	1996	0	0	8180	0	0	6184	0	0	0	0	0	8	0	0	8	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185019	UBOX5	mRNA	0	0	10000	107	320.52	4738	5573	477.86	52624	4886	477.86	47886	0	0	0	2	320.52	10	2	320.52	10	0	0	5320	0	0	2533	107	320.52	579	0	107	0	4886	2	2	0	0	107
ENSG00000185052	SLC24A3	mRNA	1318	77.27	5000	0	0	3893	16968	1048.58	510256	16968	1048.58	506363	0	0	0	0	0	32	0	0	32	0	0	5000	0	0	1761	0	0	197	1318	0	0	16968	0	0	0	0	0
ENSG00000185513	L3MBTL1	mRNA	7822	1879.76	31862	647	450.3	10788	6649	501.09	43271	4157	501.09	32483	0	0	0	4	252.59	54	4	252.59	42	3465	319.23	26813	0	0	3765	571	121.52	2413	7822	647	0	4157	4	4	3465	0	571
ENSG00000185834	RPL12P4	mRNA	0	0	5006	0	0	531	0	0	531	0	0	0	0	0	0	0	0	2	0	0	2	0	0	5028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185982	DEFB128	mRNA	0	0	5000	0	0	373	0	0	1829	0	0	1456	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	33	0	0	58	0	0	0	0	0	0	0	0	0
ENSG00000186190	C20orf185	mRNA	0	0	5000	0	0	1454	0	0	18205	0	0	16751	0	0	0	0	0	28	0	0	28	0	0	5000	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186191	C20orf186	mRNA	0	0	10000	0	0	2448	0	0	32108	0	0	29660	0	0	0	0	0	34	0	0	34	0	0	11883	0	0	550	0	0	183	0	0	0	0	0	0	0	0	0
ENSG00000186458	DEFB132	mRNA	0	0	5000	0	0	2121	0	0	3361	0	0	1240	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	1790	0	0	43	0	0	0	0	0	0	0	0	0
ENSG00000188559	RALGAPA2	mRNA	0	0	28436	0	0	10997	13036	736.22	323071	13036	736.22	312074	0	0	0	0	0	80	0	0	78	0	0	21099	0	0	5129	0	0	428	0	0	0	13036	0	0	0	0	0
ENSG00000196074	SYCP2	mRNA	0	0	28846	186	115.02	6463	2050	115.02	70090	1718	115.02	63627	0	0	0	2	115.02	92	2	115.02	92	3749	1020.72	29964	0	0	745	0	0	357	0	186	0	1718	2	2	3749	0	0
ENSG00000196090	PTPRT	mRNA	0	0	10000	0	0	12933	1602	79.53	1117219	1602	79.53	1104286	0	0	0	0	0	68	0	0	66	0	0	10237	0	0	8127	0	0	237	0	0	0	1602	0	0	0	0	0
ENSG00000196132	MYT1	mRNA	0	0	10000	0	0	5863	1119	64.02	90461	1119	64.02	84598	0	0	0	0	0	46	0	0	46	0	0	10000	0	0	1868	0	0	484	0	0	0	1119	0	0	0	0	0
ENSG00000196209	SIRPB2	mRNA	3680	393.04	11540	514	312.85	4494	4082	312.85	20848	3486	312.85	16354	0	0	0	2	59.53	24	2	253.32	20	3125	473.34	5204	392	59.53	3165	37	253.32	511	3680	514	0	3486	2	2	3125	392	37
ENSG00000196227	C20orf177	mRNA	2790	250.98	9594	2593	1438.83	5323	8825	1438.83	14917	4040	1187.85	9594	0	0	0	4	1187.85	10	4	1187.85	10	0	0	11685	2384	250.98	3585	235	1187.85	586	2790	2593	0	4040	4	4	0	2384	235
ENSG00000196396	PTPN1	mRNA	0	0	6777	101	348.4	3529	47783	4117.03	74409	44324	4117.03	70880	0	0	0	2	348.4	18	2	348.4	18	2553	1301.26	5029	0	0	2047	65	348.4	302	0	101	0	44324	2	2	2553	0	65
ENSG00000196421	NCRNA00176	mRNA	1072	128.88	5961	806	128.88	5480	0	0	5619	0	0	139	0	0	0	0	0	8	0	0	6	0	0	8796	0	0	0	0	0	0	1072	806	0	0	0	0	0	0	0
ENSG00000196476	C20orf96	mRNA	1624	107.44	10000	258	1229.12	1921	2581	1229.12	19887	2105	270.43	17966	0	0	0	2	270.43	20	2	270.43	20	4985	1229.12	5320	0	0	535	176	1229.12	235	1624	258	0	2105	2	2	4985	0	176
ENSG00000196562	SULF2	mRNA	2881	269.23	34080	514	604.52	6721	48752	3596.43	130269	48656	3596.43	123548	0	0	0	4	431.58	50	2	335.29	48	6034	1074.96	34709	0	0	1450	0	0	1031	2881	514	0	48656	4	2	6034	0	0
